model_id,component,n_bins,f_sat_target,alpha_s,f_sat_actual,rms_fractional_residual,mean_abs_fractional_residual,chi2_diag_jk_raw,rms_pull_jk,selected_for_paper,selection_reason,diagcov_chi2_total,diagcov_chi2_cov,diagcov_chi2_total_cov,diagcov_chi2_xi0,diagcov_chi2_xi2,diagcov_chi2_wp,diagcov_rank,fullcov_chi2_total,fullcov_chi2_cov,fullcov_chi2_total_cov,fullcov_chi2_xi0,fullcov_chi2_xi2,fullcov_chi2_wp,fullcov_rank
tng3002_fsat0p200_alphaS0p800,xi2,28,0.2,0.8,0.2,0.5417249528709372,0.4317554346011245,1920.364170181121,8.281571991435307,1,diagcov_top5;fullcov_top5,425.4070227567666,1616.9472389117361,1616.94723909492,192.10329245924996,58.53143340115146,174.77229671318133,4,425.4070227567666,901.9428693775188,901.9428695607027,192.10329245924996,58.53143340115146,174.77229671318133,5
tng3002_fsat0p200_alphaS1p000,all,72,0.2,1.0,0.2,0.7170153412165053,0.47235291459499923,7436.34249996957,10.162801519354767,1,fullcov_top5,493.2285723859865,1722.1003684140057,1722.1003685971896,187.76963261894264,130.6078205987209,174.85111898513918,6,493.2285723859865,806.1908044208985,806.1908046040824,187.76963261894264,130.6078205987209,174.85111898513918,4
tng3002_fsat0p200_alphaS1p000,wp,16,0.2,1.0,0.2,0.38107337698306093,0.27287747978597976,1929.1955744603176,10.980652230344509,1,fullcov_top5,493.2285723859865,1722.1003684140057,1722.1003685971896,187.76963261894264,130.6078205987209,174.85111898513918,6,493.2285723859865,806.1908044208985,806.1908046040824,187.76963261894264,130.6078205987209,174.85111898513918,4
tng3002_fsat0p200_alphaS1p000,xi0,28,0.2,1.0,0.2,0.7968435205486872,0.47113118529077574,3060.558255509643,10.454934336593762,1,fullcov_top5,493.2285723859865,1722.1003684140057,1722.1003685971896,187.76963261894264,130.6078205987209,174.85111898513918,6,493.2285723859865,806.1908044208985,806.1908046040824,187.76963261894264,130.6078205987209,174.85111898513918,4
tng3002_fsat0p200_alphaS1p000,xi2,28,0.2,1.0,0.2,0.7772123393856045,0.587560606647234,2446.5886699996095,9.347628939239103,1,fullcov_top5,493.2285723859865,1722.1003684140057,1722.1003685971896,187.76963261894264,130.6078205987209,174.85111898513918,6,493.2285723859865,806.1908044208985,806.1908046040824,187.76963261894264,130.6078205987209,174.85111898513918,4
tng3002_fsat0p200_alphaS1p200,all,72,0.2,1.2,0.2,0.7828135031407548,0.5043406462677533,8473.444639316276,10.84835153844191,0,,601.8953791795902,1962.2713901574537,1962.2713903406375,184.94736926242285,242.3107143937455,174.63729534023804,14,601.8953791795902,1042.3280035479718,1042.3280037311556,184.94736926242285,242.3107143937455,174.63729534023804,15
tng3002_fsat0p200_alphaS1p200,wp,16,0.2,1.2,0.2,0.3802259239828068,0.2722149133010745,1923.5710942131627,10.964633755320907,0,,601.8953791795902,1962.2713901574537,1962.2713903406375,184.94736926242285,242.3107143937455,174.63729534023804,14,601.8953791795902,1042.3280035479718,1042.3280037311556,184.94736926242285,242.3107143937455,174.63729534023804,15
tng3002_fsat0p200_alphaS1p200,xi0,28,0.2,1.2,0.2,0.8069135575069789,0.46852202481431904,3077.646231455732,10.484080161735923,0,,601.8953791795902,1962.2713901574537,1962.2713903406375,184.94736926242285,242.3107143937455,174.63729534023804,14,601.8953791795902,1042.3280035479718,1042.3280037311556,184.94736926242285,242.3107143937455,174.63729534023804,15
tng3002_fsat0p200_alphaS1p200,xi2,28,0.2,1.2,0.2,0.9176283261365148,0.6728025437021471,3472.2273136473827,11.135893244125025,0,,601.8953791795902,1962.2713901574537,1962.2713903406375,184.94736926242285,242.3107143937455,174.63729534023804,14,601.8953791795902,1042.3280035479718,1042.3280037311556,184.94736926242285,242.3107143937455,174.63729534023804,15
tng3002_fsat0p200_alphaS1p400,all,72,0.2,1.4,0.2,0.8571414037732559,0.5294577482590113,9553.20901860283,11.518830608690536,0,,720.997794937539,2212.3220885185506,2212.3220887017346,182.7047598288422,364.1575087656223,174.13552615989065,18,720.997794937539,1174.2790022554902,1174.279002438674,182.7047598288422,364.1575087656223,174.13552615989065,19
tng3002_fsat0p200_alphaS1p400,wp,16,0.2,1.4,0.2,0.3788116671421448,0.27136087120712404,1902.3439716886758,10.903967086824053,0,,720.997794937539,2212.3220885185506,2212.3220887017346,182.7047598288422,364.1575087656223,174.13552615989065,18,720.997794937539,1174.2790022554902,1174.279002438674,182.7047598288422,364.1575087656223,174.13552615989065,19
tng3002_fsat0p200_alphaS1p400,xi0,28,0.2,1.4,0.2,0.8082851110986182,0.46613752435775097,3134.2661820904004,10.58007929704688,0,,720.997794937539,2212.3220885185506,2212.3220887017346,182.7047598288422,364.1575087656223,174.13552615989065,18,720.997794937539,1174.2790022554902,1174.279002438674,182.7047598288422,364.1575087656223,174.13552615989065,19
tng3002_fsat0p200_alphaS1p400,xi2,28,0.2,1.4,0.2,1.0741892681529635,0.7402619019042069,4516.5988648237535,12.700673301645628,0,,720.997794937539,2212.3220885185506,2212.3220887017346,182.7047598288422,364.1575087656223,174.13552615989065,18,720.997794937539,1174.2790022554902,1174.279002438674,182.7047598288422,364.1575087656223,174.13552615989065,19
tng3002_fsat0p240_alphaS0p600,all,72,0.24,0.6,0.23995633187772925,0.6974680249252119,0.4583434189524315,8302.482978173612,10.7383547895264,0,,567.1482725437199,1922.6802686296785,1922.6802688128623,157.36846510795849,136.7328295252249,273.0469777273527,13,567.1482725437199,1367.7379839158214,1367.7379840990052,157.36846510795849,136.7328295252249,273.0469777273527,25
tng3002_fsat0p240_alphaS0p600,wp,16,0.24,0.6,0.23995633187772925,0.45313713990121285,0.3273986674098134,3084.0356731749157,13.883523672808435,0,,567.1482725437199,1922.6802686296785,1922.6802688128623,157.36846510795849,136.7328295252249,273.0469777273527,13,567.1482725437199,1367.7379839158214,1367.7379840990052,157.36846510795849,136.7328295252249,273.0469777273527,25
tng3002_fsat0p240_alphaS0p600,xi0,28,0.24,0.6,0.23995633187772925,0.7404813929759213,0.4282747688371446,2904.701113004685,10.185250387911582,0,,567.1482725437199,1922.6802686296785,1922.6802688128623,157.36846510795849,136.7328295252249,273.0469777273527,13,567.1482725437199,1367.7379839158214,1367.7379840990052,157.36846510795849,136.7328295252249,273.0469777273527,25
tng3002_fsat0p240_alphaS0p600,xi2,28,0.24,0.6,0.23995633187772925,0.765019859745861,0.5632376413777859,2313.746191994011,9.090313117336205,0,,567.1482725437199,1922.6802686296785,1922.6802688128623,157.36846510795849,136.7328295252249,273.0469777273527,13,567.1482725437199,1367.7379839158214,1367.7379840990052,157.36846510795849,136.7328295252249,273.0469777273527,25
tng3002_fsat0p240_alphaS0p800,all,72,0.24,0.8,0.23995633187772925,0.6364626681277754,0.42281963277395246,8050.468785462395,10.574122491476798,0,,498.26564209657056,1864.3190871597126,1864.3190873428964,158.59355579642465,67.39548565452806,272.27660046243403,12,498.26564209657056,917.2752757365093,917.2752759196932,158.59355579642465,67.39548565452806,272.27660046243403,6
tng3002_fsat0p240_alphaS0p800,wp,16,0.24,0.8,0.23995633187772925,0.4517769102399844,0.3260448695995545,3075.5250105777855,13.864354047740976,0,,498.26564209657056,1864.3190871597126,1864.3190873428964,158.59355579642465,67.39548565452806,272.27660046243403,12,498.26564209657056,917.2752757365093,917.2752759196932,158.59355579642465,67.39548565452806,272.27660046243403,6
tng3002_fsat0p240_alphaS0p800,xi0,28,0.24,0.8,0.23995633187772925,0.7532678926732258,0.4302330930471014,2943.4503493416437,10.25296185315256,0,,498.26564209657056,1864.3190871597126,1864.3190873428964,158.59355579642465,67.39548565452806,272.27660046243403,12,498.26564209657056,917.2752757365093,917.2752759196932,158.59355579642465,67.39548565452806,272.27660046243403,6
tng3002_fsat0p240_alphaS0p800,xi2,28,0.24,0.8,0.23995633187772925,0.5979999963133539,0.4707060371718881,2031.493425542966,8.517824641687248,0,,498.26564209657056,1864.3190871597126,1864.3190873428964,158.59355579642465,67.39548565452806,272.27660046243403,12,498.26564209657056,917.2752757365093,917.2752759196932,158.59355579642465,67.39548565452806,272.27660046243403,6
tng3002_fsat0p240_alphaS1p000,all,72,0.24,1.0,0.23995633187772925,0.8289842539674175,0.5023382603196301,9070.714453531462,11.22417681560376,1,fullcov_top5,654.8951263115789,2100.5865050283387,2100.5865052115228,155.1981766756731,226.51852846635077,273.1784209863711,17,654.8951263115789,785.6492753912619,785.6492755744457,155.1981766756731,226.51852846635077,273.1784209863711,1
tng3002_fsat0p240_alphaS1p000,wp,16,0.24,1.0,0.23995633187772925,0.4521654325024753,0.3265243967418678,3095.676725549747,13.909701483024687,1,fullcov_top5,654.8951263115789,2100.5865050283387,2100.5865052115228,155.1981766756731,226.51852846635077,273.1784209863711,17,654.8951263115789,785.6492753912619,785.6492755744457,155.1981766756731,226.51852846635077,273.1784209863711,1
tng3002_fsat0p240_alphaS1p000,xi0,28,0.24,1.0,0.23995633187772925,0.75129551537296,0.4275989525247604,2929.093968820369,10.22792739935329,1,fullcov_top5,654.8951263115789,2100.5865050283387,2100.5865052115228,155.1981766756731,226.51852846635077,273.1784209863711,17,654.8951263115789,785.6492753912619,785.6492755744457,155.1981766756731,226.51852846635077,273.1784209863711,1
tng3002_fsat0p240_alphaS1p000,xi2,28,0.24,1.0,0.23995633187772925,1.0420405192649131,0.6775426330160783,3045.9437591613455,10.429942745975827,1,fullcov_top5,654.8951263115789,2100.5865050283387,2100.5865052115228,155.1981766756731,226.51852846635077,273.1784209863711,17,654.8951263115789,785.6492753912619,785.6492755744457,155.1981766756731,226.51852846635077,273.1784209863711,1
tng3002_fsat0p240_alphaS1p200,all,72,0.24,1.2,0.23995633187772925,0.9467935681297547,0.5536668547910389,10470.614235302317,12.059237028623834,0,,838.7537225264288,2424.773822912116,2424.7738230953,152.597147156314,412.8603228939012,273.29625229302974,23,838.7537225264288,979.4079788114643,979.4079789946481,152.597147156314,412.8603228939012,273.29625229302974,10
tng3002_fsat0p240_alphaS1p200,wp,16,0.24,1.2,0.23995633187772925,0.45169101315800975,0.32625036907820004,3100.3706694964976,13.920243059786388,0,,838.7537225264288,2424.773822912116,2424.7738230953,152.597147156314,412.8603228939012,273.29625229302974,23,838.7537225264288,979.4079788114643,979.4079789946481,152.597147156314,412.8603228939012,273.29625229302974,10
tng3002_fsat0p240_alphaS1p200,xi0,28,0.24,1.2,0.23995633187772925,0.7550845258896893,0.43121279948337143,2861.108932167687,10.108534110499487,0,,838.7537225264288,2424.773822912116,2424.7738230953,152.597147156314,412.8603228939012,273.29625229302974,23,838.7537225264288,979.4079788114643,979.4079789946481,152.597147156314,412.8603228939012,273.29625229302974,10
tng3002_fsat0p240_alphaS1p200,xi2,28,0.24,1.2,0.23995633187772925,1.2721386670595571,0.8060731876489001,4509.134633638135,12.690174255302146,0,,838.7537225264288,2424.773822912116,2424.7738230953,152.597147156314,412.8603228939012,273.29625229302974,23,838.7537225264288,979.4079788114643,979.4079789946481,152.597147156314,412.8603228939012,273.29625229302974,10
tng3002_fsat0p240_alphaS1p400,all,72,0.24,1.4,0.23995633187772925,1.050107488336786,0.5839970864959001,12145.343429450395,12.987891492041086,0,,1041.6631139985823,2812.6058468200913,2812.6058470032754,150.8599804714542,617.9469975748608,272.85613576908355,25,1041.6631139985823,1218.9927514646345,1218.9927516478183,150.8599804714542,617.9469975748608,272.85613576908355,21
tng3002_fsat0p240_alphaS1p400,wp,16,0.24,1.4,0.23995633187772925,0.45072098992686177,0.32523386808976235,3072.827562497062,13.858272715460119,0,,1041.6631139985823,2812.6058468200913,2812.6058470032754,150.8599804714542,617.9469975748608,272.85613576908355,25,1041.6631139985823,1218.9927514646345,1218.9927516478183,150.8599804714542,617.9469975748608,272.85613576908355,21
tng3002_fsat0p240_alphaS1p400,xi0,28,0.24,1.4,0.23995633187772925,0.7510694960739226,0.42917006047000844,2919.6300254182543,10.21139074307681,0,,1041.6631139985823,2812.6058468200913,2812.6058470032754,150.8599804714542,617.9469975748608,272.85613576908355,25,1041.6631139985823,1218.9927514646345,1218.9927516478183,150.8599804714542,617.9469975748608,272.85613576908355,21
tng3002_fsat0p240_alphaS1p400,xi2,28,0.24,1.4,0.23995633187772925,1.4681245523517472,0.8866888087538704,6152.885841535075,14.823829562969447,0,,1041.6631139985823,2812.6058468200913,2812.6058470032754,150.8599804714542,617.9469975748608,272.85613576908355,25,1041.6631139985823,1218.9927514646345,1218.9927516478183,150.8599804714542,617.9469975748608,272.85613576908355,21
