label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,radial_scale,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
sham_profile,wp,full,0.8210526315789474,0.08,1.1,2.0,0.08000000940576273,11135.980598057098,2215.3999649735074,1400.932145207928,134.18487916694627,680.282940598633
sham_profile,wp,full,0.8210526315789474,0.12,0.7,4.0,0.11999989653661006,14682.293446883403,3392.3408083743343,1183.6020630788087,268.17429381612806,1940.5644514793976
sham_profile,wp,full,0.8210526315789474,0.12,1.1,4.0,0.11999989653661006,14684.623261918658,3408.1452018203936,1183.5558476410235,271.9101166112859,1952.6792375680845
sham_profile,wp,full,0.8210526315789474,0.12,1.1,1.0,0.11999989653661006,15626.313650148993,7049.8668244778355,4034.916350764039,266.2900495479956,2748.6604241658006
sham_profile,wp,full,0.8210526315789474,0.12,0.7,1.0,0.11999989653661006,15627.561115640196,7052.810442117338,4034.3839674847295,258.19663951479845,2760.2298351178106
sham_profile,wp,full,0.8210526315789474,0.12,0.7,1.5,0.11999989653661006,19598.92046563546,6837.3735365293805,3849.111374655033,258.8562516123493,2729.405910261998
sham_profile,wp,full,0.8210526315789474,0.12,1.1,1.5,0.11999989653661006,19602.753603366527,6828.9283925719565,3849.3888341647344,266.69265283259597,2712.8469055746264
sham_profile,wp,full,0.8210526315789474,0.12,0.7,3.0,0.11999989653661006,20578.326863272014,4459.693916974547,1800.1753302512896,263.0573410373828,2396.4612456858754
sham_profile,wp,full,0.8210526315789474,0.12,1.1,3.0,0.11999989653661006,20586.208494375976,4437.037699288427,1800.302628458047,269.11707176363825,2367.617999066742
sham_profile,wp,full,0.8210526315789474,0.12,0.7,2.0,0.11999989653661006,23477.31218032859,5920.077102655221,3000.1661530023184,259.86620603164977,2660.044743621253
sham_profile,wp,full,0.8210526315789474,0.12,1.1,2.0,0.11999989653661006,23486.32548856623,5900.341097089128,3000.4006276500672,267.29209582466825,2632.6483736143928
sham_profile,xi02,diagonal,0.4,0.04,1.1,1.0,0.03999988713084733,874.1970246106513,685.1939443802282,631.5632687278398,42.465157966811375,11.165517685576846
sham_profile,xi02,diagonal,0.4,0.04,1.1,1.5,0.03999988713084733,876.662934192779,584.4636781885295,530.7891288640948,42.51689679122668,11.1576525332078
